species	longitude	latitude
Myrmecophaga tridactyla	-67.35602599	-13.4093749
Myrmecophaga tridactyla	-67.42077694	-13.3917098
Myrmecophaga tridactyla	-67.50387337	-13.3922156
Myrmecophaga tridactyla	-67.38390663	-13.38243741
Myrmecophaga tridactyla	-67.23763257	-13.18260925
Myrmecophaga tridactyla	-67.5627336	-14.3326718
Myrmecophaga tridactyla	-67.56290617	-14.30555511
Myrmecophaga tridactyla	-67.57206142	-14.32368884
Myrmecophaga tridactyla	-67.56284869	-14.31459402
Myrmecophaga tridactyla	-67.56279116	-14.32363291
Myrmecophaga tridactyla	-67.63744397	-14.24271728
Myrmecophaga tridactyla	-67.76001496	-13.85466202
Myrmecophaga tridactyla	-67.5812749	-14.33278336
Myrmecophaga tridactyla	-67.72054438	-14.29741596
Myrmecophaga tridactyla	-67.56261836	-14.35074956
Myrmecophaga tridactyla	-67.6089198	-14.36006516
Myrmecophaga tridactyla	-67.63662621	-14.37830513
Myrmecophaga tridactyla	-67.56238739	-14.38690498
Myrmecophaga tridactyla	-67.61868941	-14.2787674
Myrmecophaga tridactyla	-67.61863427	-14.28780654
Myrmecophaga tridactyla	-67.49119345	-13.93450661
Myrmecophaga tridactyla	-67.56227167	-14.40498266
Myrmecophaga tridactyla	-67.57160278	-14.39600004
Myrmecophaga tridactyla	-67.51756151	-14.15161119
Myrmecophaga tridactyla	-68.02626636	-12.01138475
Myrmecophaga tridactyla	-68.07188205	-12.10196246
Myrmecophaga tridactyla	-68.04466875	-12.002406
Myrmecophaga tridactyla	-68.21879494	-12.13858478
Myrmecophaga tridactyla	-67.98942435	-12.03838028
Myrmecophaga tridactyla	-68.03548378	-12.00237449
Myrmecophaga tridactyla	-68.26416978	-12.34668762
Myrmecophaga tridactyla	-68.23636752	-12.41895035
Myrmecophaga tridactyla	-68.20876817	-12.41887119
Myrmecophaga tridactyla	-68.38365211	-12.38315471
Myrmecophaga tridactyla	-68.35618836	-12.32883524
Myrmecophaga tridactyla	-68.27341698	-12.32862743
Myrmecophaga tridactyla	-68.23647284	-12.38278108
Myrmecophaga tridactyla	-68.53078714	-12.4105771
Myrmecophaga tridactyla	-68.51242073	-12.39245906
Myrmecophaga tridactyla	-68.51197942	-12.62756982
Myrmecophaga tridactyla	-68.54920279	-12.40156547
Myrmecophaga tridactyla	-68.5122859	-12.46480127
Myrmecophaga tridactyla	-68.4114104	-12.31087445
Myrmecophaga tridactyla	-68.5031012	-12.45574175
Myrmecophaga tridactyla	-68.47556906	-12.41951872
Myrmecophaga tridactyla	-68.52152097	-12.44673218
Myrmecophaga tridactyla	-68.5215044	-12.45577496
Myrmecophaga tridactyla	-68.49396964	-12.4195537
Myrmecophaga tridactyla	-68.54873092	-12.672848
Myrmecophaga tridactyla	-68.54909368	-12.46486522
Myrmecophaga tridactyla	-68.53990766	-12.45580691
Myrmecophaga tridactyla	-68.71457165	-12.60977765
Myrmecophaga tridactyla	-68.53989171	-12.4648497
Myrmecophaga tridactyla	-68.55831096	-12.45583761
Myrmecophaga tridactyla	-68.52140472	-12.51003147
Myrmecophaga tridactyla	-67.23737328	-13.21876234
Myrmecophaga tridactyla	-67.38390663	-13.38243741
Myrmecophaga tridactyla	-67.34697809	-13.38219862
Myrmecophaga tridactyla	-67.50387337	-13.3922156
Myrmecophaga tridactyla	-67.42077694	-13.3917098
Myrmecophaga tridactyla	-67.33762196	-13.4002153
Myrmecophaga tridactyla	-67.35602599	-13.4093749
Myrmecophaga tridactyla	-67.39271819	-13.44576819
Myrmecophaga tridactyla	-67.36501434	-13.44558974
Myrmecophaga tridactyla	-67.41112806	-13.45492436
Myrmecophaga tridactyla	-67.39265791	-13.45480701
Myrmecophaga tridactyla	-67.31871603	-13.46336252
Myrmecophaga tridactyla	-67.41076964	-13.50915763
Myrmecophaga tridactyla	-68.28795181	-13.68497722
Myrmecophaga tridactyla	-68.00115672	-13.72015059
Myrmecophaga tridactyla	-68.15833669	-13.72977736
Myrmecophaga tridactyla	-67.98262271	-13.72911589
Myrmecophaga tridactyla	-68.19533023	-13.72990069
Myrmecophaga tridactyla	-68.17683341	-13.72983972
Myrmecophaga tridactyla	-68.16752121	-13.74789117
Myrmecophaga tridactyla	-68.13977409	-13.74779595
Myrmecophaga tridactyla	-68.01953917	-13.74734725
Myrmecophaga tridactyla	-67.94555069	-13.74704201
Myrmecophaga tridactyla	-68.00100354	-13.75631382
Myrmecophaga tridactyla	-68.00096518	-13.76535461
Myrmecophaga tridactyla	-68.00096518	-13.76535461
Myrmecophaga tridactyla	-68.16742529	-13.77501481
Myrmecophaga tridactyla	-68.13039148	-13.78392801
Myrmecophaga tridactyla	-68.12110727	-13.79293622
Myrmecophaga tridactyla	-68.08410454	-13.79280117
Myrmecophaga tridactyla	-68.0748183	-13.80180749
Myrmecophaga tridactyla	-68.09328533	-13.81091746
Myrmecophaga tridactyla	-68.08403397	-13.81088313
Myrmecophaga tridactyla	-68.0192752	-13.81063305
Myrmecophaga tridactyla	-68.09325037	-13.81995846
Myrmecophaga tridactyla	-68.11171959	-13.82906715
Myrmecophaga tridactyla	-68.11171959	-13.82906715
Myrmecophaga tridactyla	-68.04695528	-13.82882406
Myrmecophaga tridactyla	-68.00994768	-13.82867748
Myrmecophaga tridactyla	-67.76001496	-13.85466202
Myrmecophaga tridactyla	-67.47280387	-13.9163136
Myrmecophaga tridactyla	-67.75037528	-13.92693431
Myrmecophaga tridactyla	-67.50970194	-13.93462058
Myrmecophaga tridactyla	-67.49119345	-13.93450661
Myrmecophaga tridactyla	-67.86134811	-13.94555905
Myrmecophaga tridactyla	-67.78730086	-13.94520136
Myrmecophaga tridactyla	-67.53740807	-13.94382796
Myrmecophaga tridactyla	-67.51889861	-13.94371603
Myrmecophaga tridactyla	-67.75022936	-13.95405394
Myrmecophaga tridactyla	-67.72231204	-13.98102897
Myrmecophaga tridactyla	-67.82409493	-13.99058355
Myrmecophaga tridactyla	-67.82409493	-13.99058355
Myrmecophaga tridactyla	-67.81483723	-13.99053851
Myrmecophaga tridactyla	-67.75929176	-13.99026087
Myrmecophaga tridactyla	-67.78701694	-13.99944124
Myrmecophaga tridactyla	-67.59260803	-13.99839097
Myrmecophaga tridactyla	-67.79622782	-14.00852735
Myrmecophaga tridactyla	-67.74993657	-14.00829302
Myrmecophaga tridactyla	-67.74057982	-14.02632467
Myrmecophaga tridactyla	-67.99046205	-14.05461784
Myrmecophaga tridactyla	-67.98120127	-14.05457897
Myrmecophaga tridactyla	-67.88855142	-14.06321106
Myrmecophaga tridactyla	-67.82368013	-14.07194406
Myrmecophaga tridactyla	-67.87920249	-14.08124867
Myrmecophaga tridactyla	-67.73072208	-14.1347528
Myrmecophaga tridactyla	-67.51756151	-14.15161119
Myrmecophaga tridactyla	-67.63744397	-14.24271728
Myrmecophaga tridactyla	-67.61868941	-14.2787674
Myrmecophaga tridactyla	-67.61863427	-14.28780654
Myrmecophaga tridactyla	-67.72054438	-14.29741596
Myrmecophaga tridactyla	-67.56290617	-14.30555511
Myrmecophaga tridactyla	-67.56284869	-14.31459402
Myrmecophaga tridactyla	-67.57206142	-14.32368884
Myrmecophaga tridactyla	-67.56279116	-14.32363291
Myrmecophaga tridactyla	-67.5812749	-14.33278336
Myrmecophaga tridactyla	-67.5627336	-14.3326718
Myrmecophaga tridactyla	-67.56261836	-14.35074956
Myrmecophaga tridactyla	-67.6089198	-14.36006516
Myrmecophaga tridactyla	-67.63662621	-14.37830513
Myrmecophaga tridactyla	-67.56238739	-14.38690498
Myrmecophaga tridactyla	-67.57160278	-14.39600004
Myrmecophaga tridactyla	-67.56227167	-14.40498266
Myrmecophaga tridactyla	-68.26998718	-14.95520014
Myrmecophaga tridactyla	-68.11201908	-14.92751953
Myrmecophaga tridactyla	-68.1483846	-15.13558548
Myrmecophaga tridactyla	-67.28701681	-14.62457944
Myrmecophaga tridactyla	-68.07282303	-15.38840776
Myrmecophaga tridactyla	-68.58752891	-14.22364573
Myrmecophaga tridactyla	-68.66173371	-14.18759544
Myrmecophaga tridactyla	-68.69883939	-14.16051968
Myrmecophaga tridactyla	-67.50886674	-14.7616867
Myrmecophaga tridactyla	-68.531371	-14.48574466
Myrmecophaga tridactyla	-68.60586213	-14.3412174
Myrmecophaga tridactyla	-68.49423237	-14.49470901
Myrmecophaga tridactyla	-68.51701117	-13.5997348
Myrmecophaga tridactyla	-68.42257422	-13.66644264
Myrmecophaga tridactyla	-68.18484354	-14.45899769
Myrmecophaga tridactyla	-68.18995882	-14.61601566
Myrmecophaga tridactyla	-67.62822138	-14.73769295
Myrmecophaga tridactyla	-68.26478012	-14.84599592
Myrmecophaga tridactyla	-68.08138979	-13.76548685
Myrmecophaga tridactyla	-67.526304	-13.949898
Myrmecophaga tridactyla	-67.386145	-13.387832
Myrmecophaga tridactyla	-67.393001	-13.461495
Myrmecophaga tridactyla	-67.18047692	-14.13224494
Myrmecophaga tridactyla	-66.849119	-14.211384
Myrmecophaga tridactyla	-66.70901	-13.916205
Myrmecophaga tridactyla	-66.97794	-14.24333
Myrmecophaga tridactyla	-66.70413	-14.989573
Myrmecophaga tridactyla	-66.53243	-14.67739
Myrmecophaga tridactyla	-66.2221	-14.6936
Myrmecophaga tridactyla	-63.79085	-13.69342
Myrmecophaga tridactyla	-64.73145	-15.21713
Myrmecophaga tridactyla	-64.942358	-14.350446
Myrmecophaga tridactyla	-64.84104	-15.28788
Myrmecophaga tridactyla	-65.61476	-14.9964
Myrmecophaga tridactyla	-66.89893	-13.48156
Myrmecophaga tridactyla	-66.49735	-13.47676
Myrmecophaga tridactyla	-66.94759	-14.26514
Myrmecophaga tridactyla	-66.90621	-14.13583
Myrmecophaga tridactyla	-66.9635	-14.16162
Myrmecophaga tridactyla	-66.85989	-14.12984
Myrmecophaga tridactyla	-66.737853	-11.735976
Myrmecophaga tridactyla	-66.674105	-11.547039
Myrmecophaga tridactyla	-66.32853	-11.862421
Myrmecophaga tridactyla	-66.299191	-11.815044
Myrmecophaga tridactyla	-67.40527582	-13.64019072
Myrmecophaga tridactyla	-66.4	-14.133333
Myrmecophaga tridactyla	-63.688845	-22.001206
Myrmecophaga tridactyla	-61.00787238	-13.55111797
Myrmecophaga tridactyla	-60.92858047	-14.555694
Myrmecophaga tridactyla	-61.8	-18.4
Myrmecophaga tridactyla	-67.6145936	-14.84935496
Myrmecophaga tridactyla	-60.56666667	-19.4
Myrmecophaga tridactyla	-64.59927778	-13.39816667
Myrmecophaga tridactyla	-64.40111111	-13.85
Myrmecophaga tridactyla	-64.17747222	-22.33619444
Myrmecophaga tridactyla	-58.68986111	-16.88238889
Myrmecophaga tridactyla	-61.78333333	-17.08333333
Myrmecophaga tridactyla	-58.90077	-16.32514
Myrmecophaga tridactyla	-59.46023	-16.51171
Myrmecophaga tridactyla	-60.71927	-17.66262
Myrmecophaga tridactyla	-60.90972	-17.94464
Myrmecophaga tridactyla	-59.48851	-18.28235
Myrmecophaga tridactyla	-59.4924	-18.31917
Myrmecophaga tridactyla	-59.86292	-18.24158
Myrmecophaga tridactyla	-60.0537	-18.15134
Myrmecophaga tridactyla	-59.77905	-18.37877
Myrmecophaga tridactyla	-59.4435	-18.51145
Myrmecophaga tridactyla	-59.43832	-18.44708
Myrmecophaga tridactyla	-58.07523	-18.14117
Myrmecophaga tridactyla	-58.77473	-18.64491
Myrmecophaga tridactyla	-58.56416	-18.87528
Myrmecophaga tridactyla	-58.84322	-16.77996
Myrmecophaga tridactyla	-57.83914	-18.93122
Myrmecophaga tridactyla	-57.87443	-19.09026
Myrmecophaga tridactyla	-58.563	-18.81451
Myrmecophaga tridactyla	-58.16594	-19.02333
Myrmecophaga tridactyla	-60.29074	-16.07739
Myrmecophaga tridactyla	-60.47147	-17.11214
Myrmecophaga tridactyla	-60.47432	-16.78843
Myrmecophaga tridactyla	-57.815559	-19.095002
Myrmecophaga tridactyla	-58.95295	-18.56211
Myrmecophaga tridactyla	-59.44576	-18.19688
Myrmecophaga tridactyla	-60.38762	-17.96309
Myrmecophaga tridactyla	-57.9252	-18.89019
Myrmecophaga tridactyla	-61.02121	-16.49835
Myrmecophaga tridactyla	-61.0992	-16.76608
Myrmecophaga tridactyla	-59.70295	-16.60749
Myrmecophaga tridactyla	-63.71416667	-17.3
Myrmecophaga tridactyla	-62	-17.01027778
Myrmecophaga tridactyla	-63.8175	-17.57333333
Myrmecophaga tridactyla	-66.66111111	-14.80861111
Myrmecophaga tridactyla	-66.1	-10.98333333
Myrmecophaga tridactyla	-67.25	-14.333333
Myrmecophaga tridactyla	-66.35	-14.85
Myrmecophaga tridactyla	-66.966667	-15.4
Myrmecophaga tridactyla	-64.816667	-16.716667
Myrmecophaga tridactyla	-64.95	-16.783333
Myrmecophaga tridactyla	-67.283333	-13.266667
Myrmecophaga tridactyla	-66.166667	-10.983333
Myrmecophaga tridactyla	-63.766667	-17.4
Myrmecophaga tridactyla	-63.667114	-17.450465
Myrmecophaga tridactyla	-63.226053	-17.799932
Myrmecophaga tridactyla	-62.566667	-21.633333
Myrmecophaga tridactyla	-62.916667	-21.716667
Myrmecophaga tridactyla	-69.01666667	-11.4
Myrmecophaga tridactyla	-69.1	-11.51666667
Myrmecophaga tridactyla	-62.816944	-19.7225
Myrmecophaga tridactyla	-62.359722	-19.482222
Myrmecophaga tridactyla	-62.081667	-18.478333
Myrmecophaga tridactyla	-60.930833	-14.557778
Myrmecophaga tridactyla	-61.045324	-13.541687
Myrmecophaga tridactyla	-61.033056	-14.766111
Myrmecophaga tridactyla	-60.38	-14.803333
Myrmecophaga tridactyla	-60.92858047	-14.555694
Myrmecophaga tridactyla	-61.03077153	-14.75650687
Myrmecophaga tridactyla	-68.56666667	-14.31666667
Myrmecophaga tridactyla	-67.51055556	-14.6375
Myrmecophaga tridactyla	-67.39638889	-14.88305556
Myrmecophaga tridactyla	-61.31	-19.52666667
Myrmecophaga tridactyla	-61.783333	-17.083333
Myrmecophaga tridactyla	-61.843167	-16.511167
Myrmecophaga tridactyla	-62.033333	-19.35
Myrmecophaga tridactyla	-62.81416667	-19.7225
Myrmecophaga tridactyla	-62.359722	-19.482222
Myrmecophaga tridactyla	-62.30958333	-19.52663889
Myrmecophaga tridactyla	-62.033333	-19.35
Myrmecophaga tridactyla	-62.69838265	-19.77867591
Myrmecophaga tridactyla	-68.370897	-13.739634
Myrmecophaga tridactyla	-60.923333	-14.554
Myrmecophaga tridactyla	-63.15304445	-19.58301597
Myrmecophaga tridactyla	-60.810333	-18.516167
Myrmecophaga tridactyla	-60.6205	-19.295333
Myrmecophaga tridactyla	-61.31	-19.526667
Myrmecophaga tridactyla	-60.810333	-18.516167
Myrmecophaga tridactyla	-62.434444	-20.050833
Myrmecophaga tridactyla	-61.783333	-17.083333
Myrmecophaga tridactyla	-62.43444444	-20.05083333
Myrmecophaga tridactyla	-60.81033333	-18.51616667
Myrmecophaga tridactyla	-66.83333333	-14.66666667
Myrmecophaga tridactyla	-64.3	-14.8
Myrmecophaga tridactyla	-62.625	-14.64166667
Myrmecophaga tridactyla	-63.53166667	-14.96
Myrmecophaga tridactyla	-58.52527778	-16.91
Myrmecophaga tridactyla	-63.52870256	-13.30258733
Myrmecophaga tridactyla	-63.82632744	-13.35520589
Myrmecophaga tridactyla	-64.06329004	-13.25790166
Myrmecophaga tridactyla	-63.70460833	-13.26071667
Myrmecophaga tridactyla	-63.761845	-13.26640756
Myrmecophaga tridactyla	-63.71821294	-13.3511107
Myrmecophaga tridactyla	-63.55889709	-13.30092231
Myrmecophaga tridactyla	-63.53545394	-13.40016346
Myrmecophaga tridactyla	-63.82020097	-13.23926268
Myrmecophaga tridactyla	-64.19314964	-12.58523434
Myrmecophaga tridactyla	-64.22602244	-12.57408316
Myrmecophaga tridactyla	-64.28325524	-12.56674365
Myrmecophaga tridactyla	-64.30628006	-12.54619972
Myrmecophaga tridactyla	-64.28325524	-12.56674365
Myrmecophaga tridactyla	-64.1082845	-12.62991633
Myrmecophaga tridactyla	-63.72415224	-13.15767136
Myrmecophaga tridactyla	-63.8469787	-13.01288293
Myrmecophaga tridactyla	-63.94118857	-12.73810163
Myrmecophaga tridactyla	-63.98899563	-12.73221305
Myrmecophaga tridactyla	-64.0360598	-12.68232315
Myrmecophaga tridactyla	-63.99986115	-12.6253642
Myrmecophaga tridactyla	-63.84660714	-12.78734971
Myrmecophaga tridactyla	-62.30958333	-19.52663889
Myrmecophaga tridactyla	-61.76666667	-18.41666667
Myrmecophaga tridactyla	-60.81033333	-18.51616667
Myrmecophaga tridactyla	-62.81416667	-19.7225
Myrmecophaga tridactyla	-62.35972222	-19.48222222
Myrmecophaga tridactyla	-62.08166667	-18.47833333
Myrmecophaga tridactyla	-62.81416667	-19.7225
Myrmecophaga tridactyla	-63.87444444	-18.04222222
Myrmecophaga tridactyla	-64.20416667	-17.745
Myrmecophaga tridactyla	-64.23972222	-17.40333333
Myrmecophaga tridactyla	-60.53333333	-19.41666667
Myrmecophaga tridactyla	-60.53944444	-18.46972222
Myrmecophaga tridactyla	-60.81033333	-18.51616667
Myrmecophaga tridactyla	-60.6205	-19.29533333
Myrmecophaga tridactyla	-67.50989459	-14.64229854
Myrmecophaga tridactyla	-61.788	-17.0924
Myrmecophaga tridactyla	-64.46496143	-14.79216745
Myrmecophaga tridactyla	-64.32125	-22.55711111
Myrmecophaga tridactyla	-65.79377778	-13.71861111
Myrmecophaga tridactyla	-65.79377778	-13.71861111
Myrmecophaga tridactyla	-65.40391667	-13.375
Myrmecophaga tridactyla	-66.01344444	-13.67647222
Myrmecophaga tridactyla	-65.87547222	-13.71647222
Myrmecophaga tridactyla	-65.99980556	-13.68672222
Myrmecophaga tridactyla	-65.24088889	-13.69480556
Myrmecophaga tridactyla	-67.42492315	-14.90566681
Myrmecophaga tridactyla	-68.77168168	-12.8498616
Myrmecophaga tridactyla	-44.67472	-22.0501
Myrmecophaga tridactyla	-60.32775	2.75101
Myrmecophaga tridactyla	-60.35514	2.74
Myrmecophaga tridactyla	-60.36522	2.73
Myrmecophaga tridactyla	-60.40674	2.71201
Myrmecophaga tridactyla	-60.30067	2.73
Myrmecophaga tridactyla	-54.23746	-25.55839
Myrmecophaga tridactyla	-54.33078	-25.56824
Myrmecophaga tridactyla	-54.43107	-25.57816
Myrmecophaga tridactyla	-54.36778	-25.56153
Myrmecophaga tridactyla	-54.15752	-25.51038
Myrmecophaga tridactyla	-54.43159	-25.57849
Myrmecophaga tridactyla	-53.80919	-25.32656
Myrmecophaga tridactyla	-54.23686	-25.55421
Myrmecophaga tridactyla	-54.23686	-25.55421
Myrmecophaga tridactyla	-54.23686	-25.55421
Myrmecophaga tridactyla	-54.19891	-25.49768
Myrmecophaga tridactyla	-54.05823	-25.49212
Myrmecophaga tridactyla	-54.02598	-25.50863
Myrmecophaga tridactyla	-54.02598	-25.50863
Myrmecophaga tridactyla	-54.1263	-25.4929
Myrmecophaga tridactyla	-54.1263	-25.4929
Myrmecophaga tridactyla	-54.3678	-25.5616
Myrmecophaga tridactyla	-54.2309	-25.5207
Myrmecophaga tridactyla	-54.026	-25.5086
Myrmecophaga tridactyla	-54.0241	-25.4705
Myrmecophaga tridactyla	-54.094	-25.5794
Myrmecophaga tridactyla	-54.23746	-25.55839
Myrmecophaga tridactyla	-54.33078	-25.56824
Myrmecophaga tridactyla	-54.23686	-25.55421
Myrmecophaga tridactyla	-54.23686	-25.55421
Myrmecophaga tridactyla	-54.19891	-25.49768
Myrmecophaga tridactyla	-54.094	-25.5794
Myrmecophaga tridactyla	-54.1005	-25.5399
Myrmecophaga tridactyla	-54.32981	-25.56792
Myrmecophaga tridactyla	-54.23552	-25.55671
Myrmecophaga tridactyla	-47.995562	-18.120489
Myrmecophaga tridactyla	-47.995562	-18.120489
Myrmecophaga tridactyla	-47.996483	-18.119177
Myrmecophaga tridactyla	-47.999216	-18.112061
Myrmecophaga tridactyla	-48.001896	-18.116708
Myrmecophaga tridactyla	-48.001896	-18.116708
Myrmecophaga tridactyla	-47.115519	-18.115519
Myrmecophaga tridactyla	-47.996505	-18.118921
Myrmecophaga tridactyla	-48.001149	-18.113998
Myrmecophaga tridactyla	-48.001149	-18.113998
Myrmecophaga tridactyla	-47.994169	-18.124775
Myrmecophaga tridactyla	-47.994688	-18.124285
Myrmecophaga tridactyla	-47.995463	-18.122363
Myrmecophaga tridactyla	-48.00062	-18.1131
Myrmecophaga tridactyla	-47.998376	-18.113603
Myrmecophaga tridactyla	-59.2	-1.8
Myrmecophaga tridactyla	-59.4	-0.8
Myrmecophaga tridactyla	-46.168584	-21.349299
Myrmecophaga tridactyla	-46.148986	-21.446248
Myrmecophaga tridactyla	-46.129782	-21.06511
Myrmecophaga tridactyla	-46.129782	-21.06511
Myrmecophaga tridactyla	-45.94422	-21.153906
Myrmecophaga tridactyla	-45.94422	-21.153906
Myrmecophaga tridactyla	-45.771787	-21.211292
Myrmecophaga tridactyla	-41.058285	-9.92981
Myrmecophaga tridactyla	-65.057799	-9.610574
Myrmecophaga tridactyla	-65.057799	-9.610574
Myrmecophaga tridactyla	-65.057874	-9.628377
Myrmecophaga tridactyla	-65.046904	-9.607419
Myrmecophaga tridactyla	-49.1983064	-7.34969647
Myrmecophaga tridactyla	-65.0462	-4.8329
Myrmecophaga tridactyla	-65.037	-4.8032
Myrmecophaga tridactyla	-51.486	-1.743
Myrmecophaga tridactyla	-48.318253	-18.619967
Myrmecophaga tridactyla	-48.350396	-18.624486
Myrmecophaga tridactyla	-48.360936	-18.62589
Myrmecophaga tridactyla	-48.3289	-18.6088
Myrmecophaga tridactyla	-48.456765	-18.626731
Myrmecophaga tridactyla	-48.161803	-18.761857
Myrmecophaga tridactyla	-48.153078	-18.753725
Myrmecophaga tridactyla	-48.338056	-18.640142
Myrmecophaga tridactyla	-48.159795	-18.819983
Myrmecophaga tridactyla	-48.313899	-18.631843
Myrmecophaga tridactyla	-48.395389	-18.620744
Myrmecophaga tridactyla	-48.366431	-18.60982
Myrmecophaga tridactyla	-48.311737	-18.656608
Myrmecophaga tridactyla	-48.299498	-18.670926
Myrmecophaga tridactyla	-48.367243	-18.646206
Myrmecophaga tridactyla	-48.171094	-18.79695
Myrmecophaga tridactyla	-48.172438	-18.784609
Myrmecophaga tridactyla	-48.152096	-18.79239
Myrmecophaga tridactyla	-48.2237	-18.7575
Myrmecophaga tridactyla	-48.4126	-18.631
Myrmecophaga tridactyla	-48.2391	-18.7611
Myrmecophaga tridactyla	-48.2518	-18.7326
Myrmecophaga tridactyla	-48.3024	-18.7224
Myrmecophaga tridactyla	-48.394983	-18.616322
Myrmecophaga tridactyla	-48.3031	-18.7102
Myrmecophaga tridactyla	-48.350396	-18.624486
Myrmecophaga tridactyla	-48.3123	-18.634
Myrmecophaga tridactyla	-48.2569	-18.7582
Myrmecophaga tridactyla	-48.308479	-18.636732
Myrmecophaga tridactyla	-48.3056	-18.7014
Myrmecophaga tridactyla	-48.394983	-18.616322
Myrmecophaga tridactyla	-48.314395	-18.618314
Myrmecophaga tridactyla	-48.3024	-18.7224
Myrmecophaga tridactyla	-48.3014	-18.6785
Myrmecophaga tridactyla	-48.3126	-18.617
Myrmecophaga tridactyla	-48.20689	-18.74662
Myrmecophaga tridactyla	-48.394983	-18.616322
Myrmecophaga tridactyla	-48.314395	-18.618314
Myrmecophaga tridactyla	-48.31206	-18.61657
Myrmecophaga tridactyla	-48.3126	-18.617
Myrmecophaga tridactyla	-48.320125	-18.616526
Myrmecophaga tridactyla	-48.318253	-18.619967
Myrmecophaga tridactyla	-48.320258	-18.618334
Myrmecophaga tridactyla	-48.516807	-18.500951
Myrmecophaga tridactyla	-48.531391	-18.499923
Myrmecophaga tridactyla	-48.524628	-18.502147
Myrmecophaga tridactyla	-48.543619	-18.510658
Myrmecophaga tridactyla	-48.539498	-18.5195
Myrmecophaga tridactyla	-48.570166	-18.528649
Myrmecophaga tridactyla	-48.395393	-18.616725
Myrmecophaga tridactyla	-48.395316	-18.605599
Myrmecophaga tridactyla	-48.397374	-18.601726
Myrmecophaga tridactyla	-48.378466	-18.597662
